|Name|Offer|Price
91|Sonography|| Rs. 950.00 (Whole Abdomen) 
92|Sonography|| Rs. 650.00 (Lower Abdomen ) 
93|Sputum Routine Test|| Rs. 200.00 
94|Stool Routine|| Rs. 100.00 
95|T3 (Triiodothyronine) Test|| Rs. 300.00 
96|T4 (Thyroxine) Test|| Rs. 300.00 
97|Testosterone Test|| Rs. 700.00 
98|Thyroglobulin Test|| Rs. 1200.00 
99|Thyroid Test|| Rs. 850.00 
100|Transferrin Test|| Rs. 500.00 
101|Triglycerides Test|| Rs. 220.00 
102|Troponin-I Test|| Rs. 1300.00 
103|TSH (Thyroid Stimulating Hormone) Test|| Rs. 300.00 
104|Urea Test|| Rs. 120.00 
105|Uric Acid Test|| Rs. 100.00 
106|Urine Routine|| Rs. 300.00 
107|VDRL Test|| Rs. 200.00 
108|Vitamin B12 Test|| Rs. 1000.00 
109|Vitamin D Test|| Rs. 1800.00 
110|VLDL Test|| Rs. 200.00 
111|Widal Test|| Rs. 150.00 
112|X-Ray|| Rs. 200.00 
